id,name,slug,category__name,description,price,original_price,stock,image,image2,image3,brand,sku,is_active,is_featured,meta_keywords,meta_description
456,Ultra Pet Bed Max,ultra-pet-bed-max-456,Pet Supplies,High-quality Ultra Pet Bed Max. Perfect for everyday use with premium features.,293.7,370.45,76,products/pet_supplies_027.jpg,products/pet_supplies_027_2.jpg,products/pet_supplies_027_3.jpg,Ultra,PET-ULT-00456,True,False,"Ultra Pet Bed Max, Pet Supplies, Ultra, quality",Buy Ultra Pet Bed Max online. Best price. Ultra trusted brand.
457,Classic Dog Food Max,classic-dog-food-max-457,Pet Supplies,High-quality Classic Dog Food Max. Perfect for everyday use with premium features.,305.58,372.35,85,products/pet_supplies_028.jpg,products/pet_supplies_028_2.jpg,products/pet_supplies_028_3.jpg,Classic,PET-CLA-00457,False,False,"Classic Dog Food Max, Pet Supplies, Classic, quality",Buy Classic Dog Food Max online. Best price. Classic trusted brand.
458,Premium Cat Food Premium,premium-cat-food-premium-458,Pet Supplies,High-quality Premium Cat Food Premium. Perfect for everyday use with premium features.,472.93,626.01,28,products/pet_supplies_029.jpg,products/pet_supplies_029_2.jpg,products/pet_supplies_029_3.jpg,Premium,PET-PRE-00458,False,False,"Premium Cat Food Premium, Pet Supplies, Premium, quality",Buy Premium Cat Food Premium online. Best price. Premium trusted brand.
459,ProMax Leash Premium,promax-leash-premium-459,Pet Supplies,High-quality ProMax Leash Premium. Perfect for everyday use with premium features.,458.51,582.79,54,products/pet_supplies_030.jpg,products/pet_supplies_030_2.jpg,products/pet_supplies_030_3.jpg,ProMax,PET-PRO-00459,True,False,"ProMax Leash Premium, Pet Supplies, ProMax, quality",Buy ProMax Leash Premium online. Best price. ProMax trusted brand.
460,Smart Treats Max,smart-treats-max-460,Pet Supplies,High-quality Smart Treats Max. Perfect for everyday use with premium features.,17.63,20.09,65,products/pet_supplies_031.jpg,products/pet_supplies_031_2.jpg,products/pet_supplies_031_3.jpg,Smart,PET-SMA-00460,False,False,"Smart Treats Max, Pet Supplies, Smart, quality",Buy Smart Treats Max online. Best price. Smart trusted brand.
461,Premium Pet Shampoo Standard,premium-pet-shampoo-standard-461,Pet Supplies,High-quality Premium Pet Shampoo Standard. Perfect for everyday use with premium features.,37.64,42.67,43,products/pet_supplies_032.jpg,products/pet_supplies_032_2.jpg,products/pet_supplies_032_3.jpg,Premium,PET-PRE-00461,True,False,"Premium Pet Shampoo Standard, Pet Supplies, Premium, quality",Buy Premium Pet Shampoo Standard online. Best price. Premium trusted brand.
462,Elite Pet Bed Lite,elite-pet-bed-lite-462,Pet Supplies,High-quality Elite Pet Bed Lite. Perfect for everyday use with premium features.,46.55,63.48,68,products/pet_supplies_033.jpg,products/pet_supplies_033_2.jpg,products/pet_supplies_033_3.jpg,Elite,PET-ELI-00462,False,False,"Elite Pet Bed Lite, Pet Supplies, Elite, quality",Buy Elite Pet Bed Lite online. Best price. Elite trusted brand.
463,Modern Heels Lite,modern-heels-lite-463,Fashion,High-quality Modern Heels Lite. Perfect for everyday use with premium features.,14.29,19.92,64,products/fashion_001.jpg,products/fashion_001_2.jpg,products/fashion_001_3.jpg,Modern,FAS-MOD-00463,True,False,"Modern Heels Lite, Fashion, Modern, quality",Buy Modern Heels Lite online. Best price. Modern trusted brand.
464,Natural Hat Plus,natural-hat-plus-464,Fashion,High-quality Natural Hat Plus. Perfect for everyday use with premium features.,183.56,228.7,55,products/fashion_002.jpg,products/fashion_002_2.jpg,products/fashion_002_3.jpg,Natural,FAS-NAT-00464,True,False,"Natural Hat Plus, Fashion, Natural, quality",Buy Natural Hat Plus online. Best price. Natural trusted brand.
465,Natural Hat Plus,natural-hat-plus-465,Fashion,High-quality Natural Hat Plus. Perfect for everyday use with premium features.,130.9,145.2,59,products/fashion_003.jpg,products/fashion_003_2.jpg,products/fashion_003_3.jpg,Natural,FAS-NAT-00465,False,True,"Natural Hat Plus, Fashion, Natural, quality",Buy Natural Hat Plus online. Best price. Natural trusted brand.
466,Premium Hat Premium,premium-hat-premium-466,Fashion,High-quality Premium Hat Premium. Perfect for everyday use with premium features.,147.94,199.84,39,products/fashion_004.jpg,products/fashion_004_2.jpg,products/fashion_004_3.jpg,Premium,FAS-PRE-00466,True,True,"Premium Hat Premium, Fashion, Premium, quality",Buy Premium Hat Premium online. Best price. Premium trusted brand.
467,Natural Boots,natural-boots-467,Fashion,High-quality Natural Boots. Perfect for everyday use with premium features.,471.1,691.08,85,products/fashion_005.jpg,products/fashion_005_2.jpg,products/fashion_005_3.jpg,Natural,FAS-NAT-00467,False,False,"Natural Boots, Fashion, Natural, quality",Buy Natural Boots online. Best price. Natural trusted brand.
468,Organic Sneakers Plus,organic-sneakers-plus-468,Fashion,High-quality Organic Sneakers Plus. Perfect for everyday use with premium features.,67.24,86.53,88,products/fashion_006.jpg,products/fashion_006_2.jpg,products/fashion_006_3.jpg,Organic,FAS-ORG-00468,True,False,"Organic Sneakers Plus, Fashion, Organic, quality",Buy Organic Sneakers Plus online. Best price. Organic trusted brand.
469,Elite Scarf,elite-scarf-469,Fashion,High-quality Elite Scarf. Perfect for everyday use with premium features.,154.19,221.55,71,products/fashion_007.jpg,products/fashion_007_2.jpg,products/fashion_007_3.jpg,Elite,FAS-ELI-00469,True,False,"Elite Scarf, Fashion, Elite, quality",Buy Elite Scarf online. Best price. Elite trusted brand.
470,BrandX Socks Pro,brandx-socks-pro-470,Fashion,High-quality BrandX Socks Pro. Perfect for everyday use with premium features.,123.42,180.47,76,products/fashion_008.jpg,products/fashion_008_2.jpg,products/fashion_008_3.jpg,BrandX,FAS-BRA-00470,True,True,"BrandX Socks Pro, Fashion, BrandX, quality",Buy BrandX Socks Pro online. Best price. BrandX trusted brand.
471,Ultra Socks,ultra-socks-471,Fashion,High-quality Ultra Socks. Perfect for everyday use with premium features.,26.81,36.08,95,products/fashion_009.jpg,products/fashion_009_2.jpg,products/fashion_009_3.jpg,Ultra,FAS-ULT-00471,True,True,"Ultra Socks, Fashion, Ultra, quality",Buy Ultra Socks online. Best price. Ultra trusted brand.
472,Premium Gloves Premium,premium-gloves-premium-472,Fashion,High-quality Premium Gloves Premium. Perfect for everyday use with premium features.,455.75,525.95,47,products/fashion_010.jpg,products/fashion_010_2.jpg,products/fashion_010_3.jpg,Premium,FAS-PRE-00472,False,False,"Premium Gloves Premium, Fashion, Premium, quality",Buy Premium Gloves Premium online. Best price. Premium trusted brand.
473,Ultra Loafers Plus,ultra-loafers-plus-473,Fashion,High-quality Ultra Loafers Plus. Perfect for everyday use with premium features.,95.04,130.48,43,products/fashion_011.jpg,products/fashion_011_2.jpg,products/fashion_011_3.jpg,Ultra,FAS-ULT-00473,True,True,"Ultra Loafers Plus, Fashion, Ultra, quality",Buy Ultra Loafers Plus online. Best price. Ultra trusted brand.
474,Natural Scarf Premium,natural-scarf-premium-474,Fashion,High-quality Natural Scarf Premium. Perfect for everyday use with premium features.,94.14,134.38,65,products/fashion_012.jpg,products/fashion_012_2.jpg,products/fashion_012_3.jpg,Natural,FAS-NAT-00474,False,True,"Natural Scarf Premium, Fashion, Natural, quality",Buy Natural Scarf Premium online. Best price. Natural trusted brand.
475,Natural Boots Lite,natural-boots-lite-475,Fashion,High-quality Natural Boots Lite. Perfect for everyday use with premium features.,189.1,246.93,68,products/fashion_013.jpg,products/fashion_013_2.jpg,products/fashion_013_3.jpg,Natural,FAS-NAT-00475,True,False,"Natural Boots Lite, Fashion, Natural, quality",Buy Natural Boots Lite online. Best price. Natural trusted brand.
476,Ultra Sneakers Premium,ultra-sneakers-premium-476,Fashion,High-quality Ultra Sneakers Premium. Perfect for everyday use with premium features.,428.88,622.97,46,products/fashion_014.jpg,products/fashion_014_2.jpg,products/fashion_014_3.jpg,Ultra,FAS-ULT-00476,False,False,"Ultra Sneakers Premium, Fashion, Ultra, quality",Buy Ultra Sneakers Premium online. Best price. Ultra trusted brand.
477,Classic Gloves Pro,classic-gloves-pro-477,Fashion,High-quality Classic Gloves Pro. Perfect for everyday use with premium features.,241.22,287.72,11,products/fashion_015.jpg,products/fashion_015_2.jpg,products/fashion_015_3.jpg,Classic,FAS-CLA-00477,False,True,"Classic Gloves Pro, Fashion, Classic, quality",Buy Classic Gloves Pro online. Best price. Classic trusted brand.
478,BrandX Socks Plus,brandx-socks-plus-478,Fashion,High-quality BrandX Socks Plus. Perfect for everyday use with premium features.,465.95,640.83,54,products/fashion_016.jpg,products/fashion_016_2.jpg,products/fashion_016_3.jpg,BrandX,FAS-BRA-00478,True,False,"BrandX Socks Plus, Fashion, BrandX, quality",Buy BrandX Socks Plus online. Best price. BrandX trusted brand.
479,Natural Loafers Max,natural-loafers-max-479,Fashion,High-quality Natural Loafers Max. Perfect for everyday use with premium features.,450.04,576.04,85,products/fashion_017.jpg,products/fashion_017_2.jpg,products/fashion_017_3.jpg,Natural,FAS-NAT-00479,True,False,"Natural Loafers Max, Fashion, Natural, quality",Buy Natural Loafers Max online. Best price. Natural trusted brand.
480,Modern Gloves Plus,modern-gloves-plus-480,Fashion,High-quality Modern Gloves Plus. Perfect for everyday use with premium features.,136.81,150.9,47,products/fashion_018.jpg,products/fashion_018_2.jpg,products/fashion_018_3.jpg,Modern,FAS-MOD-00480,True,False,"Modern Gloves Plus, Fashion, Modern, quality",Buy Modern Gloves Plus online. Best price. Modern trusted brand.
481,BrandX Sandals Pro,brandx-sandals-pro-481,Fashion,High-quality BrandX Sandals Pro. Perfect for everyday use with premium features.,55.15,67.0,94,products/fashion_019.jpg,products/fashion_019_2.jpg,products/fashion_019_3.jpg,BrandX,FAS-BRA-00481,True,False,"BrandX Sandals Pro, Fashion, BrandX, quality",Buy BrandX Sandals Pro online. Best price. BrandX trusted brand.
482,Premium Heels Standard,premium-heels-standard-482,Fashion,High-quality Premium Heels Standard. Perfect for everyday use with premium features.,436.3,621.31,85,products/fashion_020.jpg,products/fashion_020_2.jpg,products/fashion_020_3.jpg,Premium,FAS-PRE-00482,True,False,"Premium Heels Standard, Fashion, Premium, quality",Buy Premium Heels Standard online. Best price. Premium trusted brand.
483,Smart Boots Plus,smart-boots-plus-483,Fashion,High-quality Smart Boots Plus. Perfect for everyday use with premium features.,361.94,416.35,34,products/fashion_021.jpg,products/fashion_021_2.jpg,products/fashion_021_3.jpg,Smart,FAS-SMA-00483,False,False,"Smart Boots Plus, Fashion, Smart, quality",Buy Smart Boots Plus online. Best price. Smart trusted brand.
484,Premium Socks Premium,premium-socks-premium-484,Fashion,High-quality Premium Socks Premium. Perfect for everyday use with premium features.,243.15,354.03,7,products/fashion_022.jpg,products/fashion_022_2.jpg,products/fashion_022_3.jpg,Premium,FAS-PRE-00484,True,False,"Premium Socks Premium, Fashion, Premium, quality",Buy Premium Socks Premium online. Best price. Premium trusted brand.
485,Natural Sneakers Standard,natural-sneakers-standard-485,Fashion,High-quality Natural Sneakers Standard. Perfect for everyday use with premium features.,16.57,23.35,25,products/fashion_023.jpg,products/fashion_023_2.jpg,products/fashion_023_3.jpg,Natural,FAS-NAT-00485,True,False,"Natural Sneakers Standard, Fashion, Natural, quality",Buy Natural Sneakers Standard online. Best price. Natural trusted brand.
486,Natural Formal Shoes Premium,natural-formal-shoes-premium-486,Fashion,High-quality Natural Formal Shoes Premium. Perfect for everyday use with premium features.,161.81,198.26,17,products/fashion_024.jpg,products/fashion_024_2.jpg,products/fashion_024_3.jpg,Natural,FAS-NAT-00486,False,True,"Natural Formal Shoes Premium, Fashion, Natural, quality",Buy Natural Formal Shoes Premium online. Best price. Natural trusted brand.
487,Smart Hat Pro,smart-hat-pro-487,Fashion,High-quality Smart Hat Pro. Perfect for everyday use with premium features.,314.42,461.62,16,products/fashion_025.jpg,products/fashion_025_2.jpg,products/fashion_025_3.jpg,Smart,FAS-SMA-00487,False,False,"Smart Hat Pro, Fashion, Smart, quality",Buy Smart Hat Pro online. Best price. Smart trusted brand.
488,Organic Sandals,organic-sandals-488,Fashion,High-quality Organic Sandals. Perfect for everyday use with premium features.,386.11,513.59,3,products/fashion_026.jpg,products/fashion_026_2.jpg,products/fashion_026_3.jpg,Organic,FAS-ORG-00488,False,False,"Organic Sandals, Fashion, Organic, quality",Buy Organic Sandals online. Best price. Organic trusted brand.
489,Natural Boots,natural-boots-489,Fashion,High-quality Natural Boots. Perfect for everyday use with premium features.,213.87,308.45,37,products/fashion_027.jpg,products/fashion_027_2.jpg,products/fashion_027_3.jpg,Natural,FAS-NAT-00489,True,False,"Natural Boots, Fashion, Natural, quality",Buy Natural Boots online. Best price. Natural trusted brand.
490,ProMax Sandals,promax-sandals-490,Fashion,High-quality ProMax Sandals. Perfect for everyday use with premium features.,107.27,135.08,82,products/fashion_028.jpg,products/fashion_028_2.jpg,products/fashion_028_3.jpg,ProMax,FAS-PRO-00490,True,False,"ProMax Sandals, Fashion, ProMax, quality",Buy ProMax Sandals online. Best price. ProMax trusted brand.
491,Premium Sneakers Lite,premium-sneakers-lite-491,Fashion,High-quality Premium Sneakers Lite. Perfect for everyday use with premium features.,334.63,444.1,3,products/fashion_029.jpg,products/fashion_029_2.jpg,products/fashion_029_3.jpg,Premium,FAS-PRE-00491,True,False,"Premium Sneakers Lite, Fashion, Premium, quality",Buy Premium Sneakers Lite online. Best price. Premium trusted brand.
492,Ultra Loafers Max,ultra-loafers-max-492,Fashion,High-quality Ultra Loafers Max. Perfect for everyday use with premium features.,158.92,225.5,77,products/fashion_030.jpg,products/fashion_030_2.jpg,products/fashion_030_3.jpg,Ultra,FAS-ULT-00492,False,True,"Ultra Loafers Max, Fashion, Ultra, quality",Buy Ultra Loafers Max online. Best price. Ultra trusted brand.
493,Premium Gloves,premium-gloves-493,Fashion,High-quality Premium Gloves. Perfect for everyday use with premium features.,419.76,485.82,88,products/fashion_031.jpg,products/fashion_031_2.jpg,products/fashion_031_3.jpg,Premium,FAS-PRE-00493,False,True,"Premium Gloves, Fashion, Premium, quality",Buy Premium Gloves online. Best price. Premium trusted brand.
494,ProMax Sandals Lite,promax-sandals-lite-494,Fashion,High-quality ProMax Sandals Lite. Perfect for everyday use with premium features.,41.96,48.82,70,products/fashion_032.jpg,products/fashion_032_2.jpg,products/fashion_032_3.jpg,ProMax,FAS-PRO-00494,False,False,"ProMax Sandals Lite, Fashion, ProMax, quality",Buy ProMax Sandals Lite online. Best price. ProMax trusted brand.
495,Smart Heels Max,smart-heels-max-495,Fashion,High-quality Smart Heels Max. Perfect for everyday use with premium features.,112.27,155.54,57,products/fashion_033.jpg,products/fashion_033_2.jpg,products/fashion_033_3.jpg,Smart,FAS-SMA-00495,True,False,"Smart Heels Max, Fashion, Smart, quality",Buy Smart Heels Max online. Best price. Smart trusted brand.
