id,name,slug,category__name,description,price,original_price,stock,brand,sku,is_active,is_featured,meta_keywords,meta_description
456,BrandX Treats Max,brandx-treats-max,Pet Supplies,High-quality BrandX Treats Max from BrandX. Perfect for everyday use with premium features. Available in multiple colors and sizes.,55.15,67.0,94,BrandX,PET-BRA-00456,True,False,"BrandX Treats Max, Pet Supplies, BrandX, affordable, quality",Buy BrandX Treats Max online. Premium quality product at best price. BrandX - trusted brand.
457,ProMax Treats Lite,promax-treats-lite,Pet Supplies,High-quality ProMax Treats Lite from ProMax. Perfect for everyday use with premium features. Available in multiple colors and sizes.,428.87,511.6,73,ProMax,PET-PRO-00457,True,True,"ProMax Treats Lite, Pet Supplies, ProMax, affordable, quality",Buy ProMax Treats Lite online. Premium quality product at best price. ProMax - trusted brand.
458,comfort Food Bowl Premium,comfort-food-bowl-premium,Pet Supplies,High-quality comfort Food Bowl Premium from comfort. Perfect for everyday use with premium features. Available in multiple colors and sizes.,308.27,425.64,60,comfort,PET-COM-00458,True,False,"comfort Food Bowl Premium, Pet Supplies, comfort, affordable, quality",Buy comfort Food Bowl Premium online. Premium quality product at best price. comfort - trusted brand.
459,Organic Litter Box Max,organic-litter-box-max,Pet Supplies,High-quality Organic Litter Box Max from Organic. Perfect for everyday use with premium features. Available in multiple colors and sizes.,190.01,262.85,25,Organic,PET-ORG-00459,True,False,"Organic Litter Box Max, Pet Supplies, Organic, affordable, quality",Buy Organic Litter Box Max online. Premium quality product at best price. Organic - trusted brand.
460,Classic Dog Food Premium,classic-dog-food-premium,Pet Supplies,High-quality Classic Dog Food Premium from Classic. Perfect for everyday use with premium features. Available in multiple colors and sizes.,258.83,316.79,40,Classic,PET-CLA-00460,True,True,"Classic Dog Food Premium, Pet Supplies, Classic, affordable, quality",Buy Classic Dog Food Premium online. Premium quality product at best price. Classic - trusted brand.
461,style Litter Box,style-litter-box,Pet Supplies,High-quality style Litter Box from style. Perfect for everyday use with premium features. Available in multiple colors and sizes.,95.06,117.61,79,style,PET-STY-00461,False,False,"style Litter Box, Pet Supplies, style, affordable, quality",Buy style Litter Box online. Premium quality product at best price. style - trusted brand.
462,Classic Collar Plus,classic-collar-plus,Pet Supplies,High-quality Classic Collar Plus from Classic. Perfect for everyday use with premium features. Available in multiple colors and sizes.,304.89,428.99,73,Classic,PET-CLA-00462,True,False,"Classic Collar Plus, Pet Supplies, Classic, affordable, quality",Buy Classic Collar Plus online. Premium quality product at best price. Classic - trusted brand.
463,value Boots Pro,value-boots-pro,Fashion,High-quality value Boots Pro from value. Perfect for everyday use with premium features. Available in multiple colors and sizes.,213.87,308.45,37,value,FAS-VAL-00463,True,False,"value Boots Pro, Fashion, value, affordable, quality",Buy value Boots Pro online. Premium quality product at best price. value - trusted brand.
464,Premium Gloves Lite,premium-gloves-lite,Fashion,High-quality Premium Gloves Lite from Premium. Perfect for everyday use with premium features. Available in multiple colors and sizes.,298.0,348.27,82,Premium,FAS-PRE-00464,True,True,"Premium Gloves Lite, Fashion, Premium, affordable, quality",Buy Premium Gloves Lite online. Premium quality product at best price. Premium - trusted brand.
465,tech Boots Lite,tech-boots-lite,Fashion,High-quality tech Boots Lite from tech. Perfect for everyday use with premium features. Available in multiple colors and sizes.,288.26,320.23,48,tech,FAS-TEC-00465,True,False,"tech Boots Lite, Fashion, tech, affordable, quality",Buy tech Boots Lite online. Premium quality product at best price. tech - trusted brand.
466,BrandX Sandals Ultra,brandx-sandals-ultra,Fashion,High-quality BrandX Sandals Ultra from BrandX. Perfect for everyday use with premium features. Available in multiple colors and sizes.,277.87,363.38,12,BrandX,FAS-BRA-00466,True,True,"BrandX Sandals Ultra, Fashion, BrandX, affordable, quality",Buy BrandX Sandals Ultra online. Premium quality product at best price. BrandX - trusted brand.
467,Pro Hat Premium,pro-hat-premium,Fashion,High-quality Pro Hat Premium from Pro. Perfect for everyday use with premium features. Available in multiple colors and sizes.,385.07,465.78,11,Pro,FAS-PRO-00467,True,False,"Pro Hat Premium, Fashion, Pro, affordable, quality",Buy Pro Hat Premium online. Premium quality product at best price. Pro - trusted brand.
468,luxury Loafers Ultra,luxury-loafers-ultra,Fashion,High-quality luxury Loafers Ultra from luxury. Perfect for everyday use with premium features. Available in multiple colors and sizes.,450.36,581.27,40,luxury,FAS-LUX-00468,True,False,"luxury Loafers Ultra, Fashion, luxury, affordable, quality",Buy luxury Loafers Ultra online. Premium quality product at best price. luxury - trusted brand.
469,comfort Boots Plus,comfort-boots-plus,Fashion,High-quality comfort Boots Plus from comfort. Perfect for everyday use with premium features. Available in multiple colors and sizes.,369.6,503.99,81,comfort,FAS-COM-00469,True,False,"comfort Boots Plus, Fashion, comfort, affordable, quality",Buy comfort Boots Plus online. Premium quality product at best price. comfort - trusted brand.
470,luxury Hat Premium,luxury-hat-premium,Fashion,High-quality luxury Hat Premium from luxury. Perfect for everyday use with premium features. Available in multiple colors and sizes.,366.84,533.03,24,luxury,FAS-LUX-00470,True,False,"luxury Hat Premium, Fashion, luxury, affordable, quality",Buy luxury Hat Premium online. Premium quality product at best price. luxury - trusted brand.
471,Classic Sandals Pro,classic-sandals-pro,Fashion,High-quality Classic Sandals Pro from Classic. Perfect for everyday use with premium features. Available in multiple colors and sizes.,468.36,626.34,63,Classic,FAS-CLA-00471,True,False,"Classic Sandals Pro, Fashion, Classic, affordable, quality",Buy Classic Sandals Pro online. Premium quality product at best price. Classic - trusted brand.
472,ProMax Heels Premium,promax-heels-premium,Fashion,High-quality ProMax Heels Premium from ProMax. Perfect for everyday use with premium features. Available in multiple colors and sizes.,299.26,431.74,46,ProMax,FAS-PRO-00472,False,False,"ProMax Heels Premium, Fashion, ProMax, affordable, quality",Buy ProMax Heels Premium online. Premium quality product at best price. ProMax - trusted brand.
473,comfort Sneakers Pro,comfort-sneakers-pro,Fashion,High-quality comfort Sneakers Pro from comfort. Perfect for everyday use with premium features. Available in multiple colors and sizes.,320.06,439.79,59,comfort,FAS-COM-00473,True,False,"comfort Sneakers Pro, Fashion, comfort, affordable, quality",Buy comfort Sneakers Pro online. Premium quality product at best price. comfort - trusted brand.
474,luxury Boots Plus,luxury-boots-plus,Fashion,High-quality luxury Boots Plus from luxury. Perfect for everyday use with premium features. Available in multiple colors and sizes.,167.8,207.09,94,luxury,FAS-LUX-00474,True,True,"luxury Boots Plus, Fashion, luxury, affordable, quality",Buy luxury Boots Plus online. Premium quality product at best price. luxury - trusted brand.
475,Ultra Boots,ultra-boots,Fashion,High-quality Ultra Boots from Ultra. Perfect for everyday use with premium features. Available in multiple colors and sizes.,31.54,41.15,77,Ultra,FAS-ULT-00475,True,False,"Ultra Boots, Fashion, Ultra, affordable, quality",Buy Ultra Boots online. Premium quality product at best price. Ultra - trusted brand.
476,Premium Loafers Lite,premium-loafers-lite,Fashion,High-quality Premium Loafers Lite from Premium. Perfect for everyday use with premium features. Available in multiple colors and sizes.,486.63,549.97,17,Premium,FAS-PRE-00476,True,False,"Premium Loafers Lite, Fashion, Premium, affordable, quality",Buy Premium Loafers Lite online. Premium quality product at best price. Premium - trusted brand.
477,luxury Socks Pro,luxury-socks-pro,Fashion,High-quality luxury Socks Pro from luxury. Perfect for everyday use with premium features. Available in multiple colors and sizes.,422.77,520.35,19,luxury,FAS-LUX-00477,False,True,"luxury Socks Pro, Fashion, luxury, affordable, quality",Buy luxury Socks Pro online. Premium quality product at best price. luxury - trusted brand.
478,Premium Loafers,premium-loafers,Fashion,High-quality Premium Loafers from Premium. Perfect for everyday use with premium features. Available in multiple colors and sizes.,183.41,251.85,52,Premium,FAS-PRE-00478,True,False,"Premium Loafers, Fashion, Premium, affordable, quality",Buy Premium Loafers online. Premium quality product at best price. Premium - trusted brand.
479,tech Scarf Max,tech-scarf-max,Fashion,High-quality tech Scarf Max from tech. Perfect for everyday use with premium features. Available in multiple colors and sizes.,57.01,80.69,35,tech,FAS-TEC-00479,False,False,"tech Scarf Max, Fashion, tech, affordable, quality",Buy tech Scarf Max online. Premium quality product at best price. tech - trusted brand.
480,quality Socks,quality-socks,Fashion,High-quality quality Socks from quality. Perfect for everyday use with premium features. Available in multiple colors and sizes.,234.07,325.96,67,quality,FAS-QUA-00480,True,False,"quality Socks, Fashion, quality, affordable, quality",Buy quality Socks online. Premium quality product at best price. quality - trusted brand.
481,ProMax Gloves Ultra,promax-gloves-ultra,Fashion,High-quality ProMax Gloves Ultra from ProMax. Perfect for everyday use with premium features. Available in multiple colors and sizes.,66.42,73.15,20,ProMax,FAS-PRO-00481,True,False,"ProMax Gloves Ultra, Fashion, ProMax, affordable, quality",Buy ProMax Gloves Ultra online. Premium quality product at best price. ProMax - trusted brand.
482,Premium Sneakers Pro,premium-sneakers-pro,Fashion,High-quality Premium Sneakers Pro from Premium. Perfect for everyday use with premium features. Available in multiple colors and sizes.,434.94,550.02,45,Premium,FAS-PRE-00482,True,True,"Premium Sneakers Pro, Fashion, Premium, affordable, quality",Buy Premium Sneakers Pro online. Premium quality product at best price. Premium - trusted brand.
483,tech Formal Shoes Ultra,tech-formal-shoes-ultra,Fashion,High-quality tech Formal Shoes Ultra from tech. Perfect for everyday use with premium features. Available in multiple colors and sizes.,462.81,626.1,5,tech,FAS-TEC-00483,True,False,"tech Formal Shoes Ultra, Fashion, tech, affordable, quality",Buy tech Formal Shoes Ultra online. Premium quality product at best price. tech - trusted brand.
484,standard Socks Lite,standard-socks-lite,Fashion,High-quality standard Socks Lite from standard. Perfect for everyday use with premium features. Available in multiple colors and sizes.,160.93,239.03,53,standard,FAS-STA-00484,True,False,"standard Socks Lite, Fashion, standard, affordable, quality",Buy standard Socks Lite online. Premium quality product at best price. standard - trusted brand.
485,Smart Formal Shoes Lite,smart-formal-shoes-lite,Fashion,High-quality Smart Formal Shoes Lite from Smart. Perfect for everyday use with premium features. Available in multiple colors and sizes.,150.6,201.21,33,Smart,FAS-SMA-00485,True,False,"Smart Formal Shoes Lite, Fashion, Smart, affordable, quality",Buy Smart Formal Shoes Lite online. Premium quality product at best price. Smart - trusted brand.
486,BrandX Formal Shoes Ultra,brandx-formal-shoes-ultra,Fashion,High-quality BrandX Formal Shoes Ultra from BrandX. Perfect for everyday use with premium features. Available in multiple colors and sizes.,239.42,299.43,5,BrandX,FAS-BRA-00486,True,True,"BrandX Formal Shoes Ultra, Fashion, BrandX, affordable, quality",Buy BrandX Formal Shoes Ultra online. Premium quality product at best price. BrandX - trusted brand.
487,value Socks Lite,value-socks-lite,Fashion,High-quality value Socks Lite from value. Perfect for everyday use with premium features. Available in multiple colors and sizes.,499.48,687.55,96,value,FAS-VAL-00487,True,True,"value Socks Lite, Fashion, value, affordable, quality",Buy value Socks Lite online. Premium quality product at best price. value - trusted brand.
